fecha,estepa,pino,mes,delta
2021-06-04,6.9591405376354185,4.629226417263919,6,2.3299141203715
2021-06-05,5.729045631628592,3.6059683473364306,6,2.1230772842921617
2021-06-06,4.843994693209189,2.941666095213818,6,1.9023285979953712
2021-06-07,5.133423675026712,3.4277227031596054,6,1.705700971867107
2021-06-08,5.969982854727666,4.1317967367698465,6,1.8381861179578198
2021-06-09,6.206833046597297,4.46835413735686,6,1.7384789092404374
2021-06-10,5.941964558784923,4.525951769254356,6,1.4160127895305665
2021-06-11,6.280477030538294,4.800856421669387,6,1.479620608868907
2021-06-12,6.020406375630515,4.560217376688692,6,1.4601889989418222
2021-06-13,5.391467211056864,4.081879057991506,6,1.3095881530653584
2021-06-14,4.599428557301651,3.4340356037795816,6,1.165392953522069
2021-06-15,3.871670653174701,2.800024399411348,6,1.0716462537633529
2021-06-16,3.0011730883340846,2.0202769389529167,6,0.9808961493811679
2021-06-17,2.822677292927432,1.75258027921658,6,1.070097013710852
2021-06-18,3.3635609748346758,2.202591815061545,6,1.1609691597731309
2021-06-19,3.7430357599274777,2.4790456554776115,6,1.2639901044498663
2021-06-20,3.934776520447264,2.6011750641664753,6,1.3336014562807885
2021-06-21,4.689651539305113,3.3640309083289504,6,1.3256206309761627
2021-06-22,5.042464300968215,3.563412099242596,6,1.4790522017256187
2021-06-23,5.0163676744423915,3.5170260601939694,6,1.4993416142484222
2021-06-24,4.600854210338006,3.213207010680475,6,1.3876471996575308
2021-06-25,3.9407740531952586,2.650796576311895,6,1.2899774768833638
2021-06-26,3.8532400371172826,2.5252300664560874,6,1.3280099706611952
2021-06-27,3.905484463245367,2.6572850425200847,6,1.2481994207252822
2021-06-28,4.090522999309699,2.9096872164168364,6,1.1808357828928626
2021-06-29,4.373857271384901,3.177444116071587,6,1.1964131553133144
2021-06-30,5.176362997737078,3.726689838940647,6,1.4496731587964309
2021-07-01,5.717374565671581,4.177149403163511,7,1.5402251625080705
2021-07-02,6.424735046927696,4.69705231191136,7,1.7276827350163355
2021-07-03,7.097993560671156,5.460442131870085,7,1.6375514288010713
2021-07-04,7.183297078108944,5.717554853799914,7,1.4657422243090297
2021-07-05,6.5381534509463695,5.074144811549962,7,1.4640086393964076
2021-07-06,6.5734523477612115,5.245308896618931,7,1.3281434511422807
2021-07-07,6.741364105985798,5.170844915917015,7,1.570519190068783
2021-07-08,6.035141201000054,4.263946713874464,7,1.77119448712559
2021-07-09,5.173749327809781,3.360768354637324,7,1.8129809731724569
2021-07-10,4.693431644505782,3.0163294786846233,7,1.6771021658211591
2021-07-11,3.919101305557449,2.5789661915583153,7,1.3401351139991338
2021-07-12,3.5315322441382366,2.4771561331490384,7,1.0543761109891983
2021-07-13,3.328698042490068,2.410829962605955,7,0.917868079884113
2021-07-14,3.2363865623277794,2.378167230743706,7,0.8582193315840736
2021-07-15,3.157894611415478,2.3192356727748837,7,0.8386589386405943
2021-07-16,2.870211997096196,1.9682510780145226,7,0.9019609190816735
2021-07-17,3.7393425308902857,2.67175839769876,7,1.067584133191526
2021-07-18,4.6697492446373055,3.7755461674027546,7,0.8942030772345508
2021-07-19,5.603698977606881,4.844595793734834,7,0.759103183872047
2021-07-20,6.345708652469762,5.595309398933567,7,0.7503992535361945
2021-07-21,6.828640714130559,5.649600296989293,7,1.179040417141266
