fecha,estepa,pino,mes,delta
2020-01-01,11.2422201017812,11.76168674698798,1,-0.51946664520678
2020-01-09,7.384290712468218,7.588929432013802,1,-0.2046387195455841
2020-01-17,12.101199109414784,13.11569707401036,1,-1.0144979645955754
2020-01-25,8.87106234096695,9.221731497418276,1,-0.35066915645132646
2020-02-02,8.121886132315552,8.396089500860619,2,-0.27420336854506644
2020-02-10,9.75958333333336,9.951060240963887,2,-0.19147690763052694
2020-02-18,7.80770674300257,8.423232358003476,2,-0.6155256150009061
2020-02-26,10.89747773536898,12.16144234079177,2,-1.2639646054227889
2020-03-05,8.705063613231584,9.55894664371776,3,-0.8538830304861769
2020-03-13,5.640340330788833,6.618134251290908,3,-0.9777939205020747
2020-03-21,7.52828244274812,8.743514629948393,3,-1.2152321872002734
2020-03-29,4.014068066157788,5.10798278829607,3,-1.0939147221382823
2020-04-06,2.0482379134860276,3.5664475043029595,4,-1.518209590816932
2020-04-14,4.350890585241757,4.433954388984541,4,-0.08306380374278444
2020-04-22,2.1476972010178415,3.0884922547332483,4,-0.9407950537154068
2020-04-30,0.9556838422392117,1.9412185886403028,4,-0.9855347464010912
2020-05-08,1.2831543132237442,1.1930887894435132,5,0.09006552378023103
2020-05-16,3.6419306615776392,3.731621342512935,5,-0.08969068093529575
2020-05-24,1.2226113231552478,2.967432013769396,5,-1.7448206906141481
2020-06-01,-0.40415394402033045,0.07265748709124133,6,-0.47681143111157176
2020-06-09,-2.4517907124681675,-1.2969156626505733,6,-1.1548750498175941
2020-06-17,-2.4278344983353177,-2.820586796378031,6,0.3927522980427134
2020-06-25,-6.655980793817887,-6.244327022375179,6,-0.4116537714427082
2020-07-03,-6.7387563613231265,-5.932020654044723,7,-0.8067357072784036
2020-07-11,-5.3868129770992095,-4.165938037865724,7,-1.220874939233486
2020-07-19,-8.680690203562309,-7.88256798623061,7,-0.7981222173316986
2020-07-27,-4.389653307888015,-3.4344922547331946,7,-0.95516105315482
2020-08-04,-1.7314472010177833,-1.4990189328743257,8,-0.23242826814345752
2020-08-12,-4.402124681933813,-4.708454388984483,8,0.3063297070506703
2020-08-20,-2.571752544529237,-0.7146781411359457,8,-1.857074403393291
2020-08-28,-2.624192111959262,-1.8307538726333603,8,-0.7934382393259019
2020-09-05,-1.0778848600508606,-0.8163201376936032,9,-0.26156472235725736
2020-09-13,-1.3609605597964112,-0.5208709122202826,9,-0.8400896475761286
2020-09-21,0.23420165394404985,1.6972495697074317,9,-1.4630479157633818
2020-09-29,-2.659780534351116,-2.2249707401032426,9,-0.43480979424787325
2020-10-07,2.5008110687023226,2.725129087779726,10,-0.22431801907740345
2020-10-15,3.5237500000000286,5.174895008605883,10,-1.6511450086058548
2020-10-23,1.8242589058524414,2.5897590361446086,10,-0.7655001302921671
2020-10-31,5.582938931297738,6.831717728055108,10,-1.24877879675737
2020-11-08,5.840750636132343,6.536382099827913,11,-0.6956314636955696
2020-11-16,7.14079198473285,7.837390705679889,11,-0.6965987209470388
2020-11-24,5.009767811704865,5.0069018932874645,11,0.0028659184174006924
2020-12-02,6.793196564885523,7.599676419965611,12,-0.806479855080088
2020-12-10,4.318177480916062,4.365452667814144,12,-0.047275186898081856
2020-12-18,7.2180311704834885,7.478781411359754,12,-0.2607502408762654
2020-12-26,8.611720737913515,9.112258175559415,12,-0.5005374376458995
2021-01-01,9.176822519083995,9.619862306368361,1,-0.4430397872843663
2021-01-09,5.468492366412237,5.518175559380406,1,-0.049683192968169365
2021-01-17,12.56327290076339,13.21168674698798,1,-0.6484138462245888
2021-01-25,7.171005089058552,7.71608261617903,1,-0.545077527120478
2021-02-02,11.82958333333336,13.07956970740106,2,-1.2499863740676993
2021-02-10,11.579567430025474,12.277683304647187,2,-0.6981158746217133
2021-02-18,7.258680025445319,8.333838209982826,2,-1.0751581845375071
2021-02-26,12.155082697201049,13.292547332185919,2,-1.1374646349848696
2021-03-06,8.857274173028015,9.596316695352872,3,-0.7390425223248567
2021-03-14,6.230664758269749,6.968805507745298,3,-0.7381407494755488
2021-03-22,4.710674300254482,6.198495697074042,3,-1.4878213968195606
2021-03-30,6.93255407124685,7.851965576592113,3,-0.9194115053452627
2021-04-07,3.669990458015296,4.804034423407949,4,-1.134043965392653
2021-04-15,4.379736005089081,5.1262616179002025,4,-0.746525612811122
