fecha,especie,LST_Day,LST_Night,LST,mes
2021-01-25,estepa,36.56360903722933,7.171005089058552,21.86730706314394,1
2021-01-25,pino,29.221848465734688,7.71608261617903,18.46896554095686,1
2021-02-02,estepa,37.60181297709927,11.82958333333336,24.715698155216316,2
2021-02-02,pino,32.32219277108438,13.07956970740106,22.70088123924272,2
2021-02-10,estepa,33.970470737913516,11.579567430025474,22.775019083969497,2
2021-02-10,pino,28.74493631669538,12.277683304647187,20.511309810671285,2
2021-02-18,estepa,33.28187022900765,7.258680025445319,20.270275127226483,2
2021-02-18,pino,27.250884681583507,8.333838209982826,17.792361445783165,2
2021-02-26,estepa,35.63918256997459,12.155082697201049,23.897132633587816,2
2021-02-26,pino,29.944981067125674,13.292547332185919,21.618764199655796,2
2021-03-06,estepa,32.62886450381682,8.857274173028015,20.74306933842242,3
2021-03-06,pino,28.896051635111906,9.596316695352872,19.24618416523239,3
2021-03-14,estepa,29.730998727735397,6.230664758269749,17.98083174300257,3
2021-03-14,pino,26.988323580034457,6.968805507745298,16.978564543889878,3
2021-03-22,estepa,29.184576972010206,4.710674300254482,16.947625636132344,3
2021-03-22,pino,25.970991394148054,6.198495697074042,16.084743545611047,3
2021-03-30,estepa,28.602340966921147,6.93255407124685,17.767447519083998,3
2021-03-30,pino,24.99882960413084,7.851965576592113,16.425397590361477,3
2021-04-07,estepa,23.440149491094175,3.669990458015296,13.555069974554735,4
2021-04-07,pino,20.20268502581759,4.804034423407949,12.50335972461277,4
2021-04-15,estepa,21.08661577608145,4.379736005089081,12.733175890585265,4
2021-04-15,pino,18.101652323580062,5.1262616179002025,11.613956970740132,4
2021-04-23,estepa,20.071743002544558,0.8920833333333597,10.48191316793896,4
2021-04-23,pino,16.77218588640278,2.8615697074010624,9.816877796901922,4
2021-05-01,estepa,11.655928753180683,-0.6757665394401764,5.490081106870253,5
2021-05-01,pino,9.962461273666122,0.05539759036147611,5.008929432013799,5
2021-05-09,estepa,13.627270992366444,-1.0898536895674016,6.268708651399521,5
2021-05-09,pino,11.536757314974214,0.19222719449228226,5.864492254733248,5
2021-05-17,estepa,8.365260814249392,-0.38363202802704377,3.990814393111174,5
2021-05-17,pino,7.563318416523265,0.7319586919105225,4.147638554216894,5
2021-05-25,estepa,7.779144192178768,1.4557729007633877,4.617458546471077,5
2021-05-25,pino,6.6474313775967815,1.2823889845094927,3.964910181053137,5
2021-06-02,estepa,3.6552649959956858,0.046494655741648655,1.8508798258686672,6
2021-06-02,pino,2.4310479425499514,0.336282271944952,1.3836651072474517,6
2021-06-10,estepa,4.205680661577638,-2.3391260362800312,0.9332773126488034,6
2021-06-10,pino,3.031466437177312,-2.7709495000776676,0.13025846854982226,6
2021-06-18,estepa,4.06667302798985,-2.544514624852437,0.7610792015687067,6
2021-06-18,pino,2.917339070568012,-2.2748559094656384,0.3212415805511868,6
2021-06-26,estepa,4.7457226609529,-2.8062627226462826,0.9697299691533088,6
2021-06-26,pino,3.613301204819307,-1.796212183976909,0.9085445104211991,6
2021-07-04,estepa,6.8442620865140205,-1.8654898218829223,2.4893861323155493,7
2021-07-04,pino,5.961036144578342,0.20878141135975337,3.084908777969048,7
2021-07-12,estepa,3.4512754452926457,-3.4730279898218575,-0.010876272264605857,7
2021-07-12,pino,3.423442340791761,-2.840444061962109,0.2914991394148261,7
2021-07-20,estepa,7.202070610687052,-2.955355285781894,2.123357662452579,7
2021-07-20,pino,5.611077452667844,-2.8843026147204305,1.363387418973707,7
2021-07-28,estepa,12.029583333333367,-1.40669529262084,5.311444020356263,7
2021-07-28,pino,10.403796901893319,0.1893218588640566,5.296559380378688,7
2021-08-05,estepa,11.847474554707407,-3.3358524173027724,4.255811068702317,8
2021-08-05,pino,9.44336660929435,-2.148970740103244,3.6471979345955527,8
2021-08-13,estepa,10.672608142493667,-2.372188295165364,4.150209923664152,8
2021-08-13,pino,8.033910499139447,-0.6509948364887874,3.6914578313253297,8
2021-08-21,estepa,0.8954419691709998,-5.934879134860024,-2.5197185828445123,8
2021-08-21,pino,-0.2553676712295807,-5.668523235800319,-2.96194545351495,8
2021-08-29,estepa,11.937185114503846,-0.0831806615775797,5.9270022264631335,8
2021-08-29,pino,10.156440619621373,0.7607848537005453,5.458612736660959,8
2021-09-06,estepa,13.968959923664153,-1.7692938931297428,6.099833015267205,9
2021-09-06,pino,10.849531841652357,-0.9632530120481657,4.943139414802096,9
2021-09-14,estepa,18.04625954198476,-1.1038517811704598,8.47120388040715,9
2021-09-14,pino,15.387817555938073,-0.5135352839930893,7.4371411359724915,9
2021-09-22,estepa,22.54553117048349,0.3462150127226735,11.445873091603081,9
2021-09-22,pino,19.623139414802097,1.7385232358003746,10.680831325301236,9
2021-09-30,estepa,21.282843511450405,-2.1186482188294864,9.582097646310459,9
2021-09-30,pino,17.565046471600716,-1.4867607573149497,8.039142857142883,9
2021-10-08,estepa,29.088396946564913,2.4025858778626237,15.745491412213768,10
2021-10-08,pino,25.436960413080932,3.4124061962134524,14.424683304647193,10
2021-10-16,estepa,29.1580438931298,3.3708683206107137,16.264456106870256,10
2021-10-16,pino,25.542271944922575,3.5692323580034753,14.555752151463025,10
2021-10-24,estepa,32.415559796437684,4.328870865139975,18.37221533078883,10
2021-10-24,pino,28.945466437177316,4.8746127366609535,16.910039586919133,10
2021-11-01,estepa,31.491071882951683,3.7685368956743246,17.629804389313005,11
2021-11-01,pino,28.27861617900176,4.12907745266784,16.2038468158348,11
2021-11-09,estepa,27.811418575063634,3.878727735368983,15.845073155216308,11
2021-11-09,pino,23.510578313253035,3.7392736660929753,13.624925989673006,11
2021-11-17,estepa,36.209376590330805,7.117239185750666,21.663307888040734,11
2021-11-17,pino,32.29069879518076,7.289277108433765,19.789987951807262,11
2021-11-25,estepa,33.862865776081456,5.452643129771021,19.657754452926238,11
2021-11-25,pino,30.374826161790047,5.426629948364916,17.90072805507748,11
2021-12-03,estepa,40.32228371501276,9.655197201017845,24.9887404580153,12
2021-12-03,pino,36.575366609294356,10.388065404475071,23.481716006884714,12
2021-12-11,estepa,37.59928117048349,6.016879770992395,21.808080470737945,12
2021-12-11,pino,34.06067125645443,6.13043373493979,20.09555249569711,12
2021-12-19,estepa,42.626237277353724,10.73709287531809,26.681665076335907,12
2021-12-19,pino,38.302323580034454,11.31400344234082,24.808163511187637,12
2021-12-27,estepa,37.56021946564888,8.874541984732858,23.217380725190868,12
2021-12-27,pino,35.21209294320141,9.364275387263369,22.28818416523239,12
2022-01-01,estepa,37.33162213740461,9.854382951653971,23.59300254452929,1
2022-01-01,pino,33.93340447504306,10.084223752151491,22.008814113597275,1
2022-01-09,estepa,38.77513994910944,11.44076653944023,25.10795324427483,1
2022-01-09,pino,35.10108777969023,11.720671256454418,23.410879518072324,1
2022-01-17,estepa,31.704427480916056,6.2408587228656645,18.97264310189086,1
2022-01-17,pino,27.453480206540476,5.932661320873139,16.693070763706807,1
2022-01-25,estepa,37.84992684478375,10.638823155216308,24.24437500000003,1
2022-01-25,pino,32.899500860585235,11.063975903614484,21.98173838209986,1
2022-02-02,estepa,37.395664758269746,10.39167938931301,23.89367207379138,2
2022-02-02,pino,32.885476764199694,11.054922547332218,21.970199655765956,2
2022-02-10,estepa,37.451364503816826,9.538043893129803,23.494704198473315,2
2022-02-10,pino,32.649917383821034,10.25750774526681,21.45371256454392,2
2022-02-18,estepa,34.04336195928756,8.431987913486036,21.237674936386796,2
2022-02-18,pino,28.5459690189329,8.126953528399348,18.336461273666124,2
2022-02-26,estepa,26.138040712468225,7.100531170483489,16.61928594147586,2
2022-02-26,pino,22.38888123924273,6.414884681583507,14.401882960413118,2
2022-03-06,estepa,28.30689567430028,5.8086482188295445,17.057771946564912,3
2022-03-06,pino,23.77573838209986,6.382278829604161,15.07900860585201,3
2022-03-14,estepa,29.180241730279928,7.181736641221404,18.180989185750665,3
2022-03-14,pino,24.927122203098143,7.851882960413112,16.38950258175563,3
2022-03-22,estepa,23.22951017811707,3.872506361323182,13.551008269720127,3
2022-03-22,pino,19.4078072289157,4.350168674698825,11.878987951807263,3
2022-03-30,estepa,19.67543893129774,0.4601176844783958,10.067778307888068,3
2022-03-30,pino,15.727710843373526,1.2348192771084658,8.481265060240997,3
2022-04-07,estepa,15.829605597964408,2.8557061068702625,9.342655852417336,4
2022-04-07,pino,12.988478485370086,3.6036798623064055,8.296079173838246,4
2022-04-15,estepa,15.700099878453319,3.6175445292621173,9.658822203857717,4
2022-04-15,pino,13.54004130808953,4.5909672977625124,9.065504302926021,4
2022-04-23,estepa,7.396351018884301,-0.7958110687022611,3.30026997509102,4
2022-04-23,pino,5.738095751638944,-0.9659190912950285,2.3860883301719578,4
2022-05-01,estepa,12.146350588482814,2.1768034351145342,7.161577011798674,5
