fecha,estepa,pino,mes,delta
2020-03-21,4.353570461273193,5.514707088470459,3,-1.1611366271972656
2020-03-22,2.210097560975637,3.480283400809756,3,-1.2701858398341193
2020-03-23,8.3841066666667,8.150000000000034,3,0.23410666666666557
2020-03-24,7.730460021905834,8.342849344978191,3,-0.6123893230723567
2020-03-25,5.788225190839723,6.869879518072318,3,-1.0816543272325942
2020-03-26,9.16774809160308,10.634757314974213,3,-1.4670092233711323
2020-03-27,9.16457061068705,10.40708777969022,3,-1.24251716900317
2020-03-28,5.343292481281627,6.014892055034011,3,-0.6715995737523839
2020-03-29,3.459325699745577,4.1268674698795405,3,-0.6675417701339637
2020-03-30,3.349596055979676,3.870364888123955,3,-0.5207688321442792
2020-03-31,4.741447201017838,6.4025507745267,3,-1.6611035735088624
