system:index,LST_Day,LST_Night,especie,fecha,satelite,.geo
1_1_1_2020_01_01,33.79901036757778,13.653525641025672,pino,2020-01-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_02,34.93259552495701,12.848340791738414,pino,2020-01-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_03,33.78812048192775,13.17473666092946,pino,2020-01-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_04,33.78122891566269,11.430564543889876,pino,2020-01-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_05,,6.3662147505423246,pino,2020-01-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_06,26.350000000000023,,pino,2020-01-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_07,,8.007711015736794,pino,2020-01-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_08,,6.257661927330211,pino,2020-01-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_09,,,pino,2020-01-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_10,26.057462994836524,4.503643699565523,pino,2020-01-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_11,32.28067125645443,6.532588640275415,pino,2020-01-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_12,32.44867125645441,9.941847002067577,pino,2020-01-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_13,33.90712220309815,12.003474576271218,pino,2020-01-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_14,23.575182829888742,10.22416867469882,pino,2020-01-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_15,25.042093023255852,1.9104754716981514,pino,2020-01-15,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_16,32.270523235800376,3.3289810671256785,pino,2020-01-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_17,36.81373149741829,9.114461273666125,pino,2020-01-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_18,39.76706712564546,12.316664371772838,pino,2020-01-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_19,38.352774526678175,13.605862306368365,pino,2020-01-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_20,39.542833046471635,10.732444061962157,pino,2020-01-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_21,38.20280089988756,13.327239242685051,pino,2020-01-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_22,40.953049913941506,14.813710843373523,pino,2020-01-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_23,31.86467084639502,15.02202065404478,pino,2020-01-23,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_24,32.919526699029156,9.565972461273695,pino,2020-01-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_25,33.27499603489298,9.257923444976097,pino,2020-01-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_26,32.08339759036148,11.655322128851571,pino,2020-01-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_27,32.48621475054233,9.576746987951836,pino,2020-01-27,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_28,24.47587610619471,8.907867036011103,pino,2020-01-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_29,29.778601676224117,4.5997127937337074,pino,2020-01-29,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_30,32.95572668112801,5.78375472717453,pino,2020-01-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_01_31,32.12230292598971,8.320574837310222,pino,2020-01-31,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_01,,10.179250243427488,pino,2020-02-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_02,33.531496746203935,4.868437177280586,pino,2020-02-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_03,28.73476138828636,10.548960413080925,pino,2020-02-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_04,19.44520998864929,4.90752479924425,pino,2020-02-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_05,27.104760638297904,3.2551780264496686,pino,2020-02-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_06,27.901236442516296,,pino,2020-02-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_07,32.50475387263341,5.572554216867498,pino,2020-02-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_08,31.938244147157228,9.102702237521552,pino,2020-02-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_09,30.38051300070277,11.433545611015525,pino,2020-02-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_10,32.23357191547378,12.002103270223783,pino,2020-02-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_11,32.46723198594027,14.432423407917415,pino,2020-02-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_12,23.409385665529037,9.446608242539122,pino,2020-02-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_13,26.10825577387111,6.059459930313616,pino,2020-02-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_14,27.781959557053472,3.7414595152140504,pino,2020-02-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_15,26.70243373493979,9.43262306368333,pino,2020-02-15,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_16,25.15000000000003,9.085593803786606,pino,2020-02-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_17,22.82034760705292,,pino,2020-02-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_18,28.856512908778,4.662406196213454,pino,2020-02-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_19,29.271204819277145,8.177505038291047,pino,2020-02-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_20,28.415101549053396,6.278103270223784,pino,2020-02-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_21,30.7068055077453,9.7215938037866,pino,2020-02-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_22,33.6799277108434,9.395108433734968,pino,2020-02-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_23,26.04000000000004,11.059624784853726,pino,2020-02-23,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_24,21.57821229050283,5.140000000000038,pino,2020-02-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_25,29.444698795180756,3.0948047722343057,pino,2020-02-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_26,34.009318416523264,7.6332116104869145,pino,2020-02-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_27,33.460292598967335,9.638915662650632,pino,2020-02-27,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_28,34.080044750430325,12.30843543826582,pino,2020-02-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_02_29,38.24882960413085,11.060878378378417,pino,2020-02-29,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_01,36.8294624396968,14.583135972461308,pino,2020-03-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_02,35.23483993115321,13.380533562822752,pino,2020-03-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_03,37.054663774403515,10.897187607573178,pino,2020-03-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_04,34.3417332035054,10.76050976138831,pino,2020-03-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_05,34.90228915662653,10.352857142857173,pino,2020-03-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_06,29.889716677398614,9.76543307086617,pino,2020-03-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_07,28.760594713656413,9.89587015821062,pino,2020-03-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_08,30.33161152614731,6.576860000000034,pino,2020-03-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_09,31.151659208261652,5.972043010752715,pino,2020-03-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_10,,9.587122203098135,pino,2020-03-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_11,25.967315807679036,9.56527114967466,pino,2020-03-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_12,25.85414653156668,,pino,2020-03-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_13,21.378450704225376,10.445709001233066,pino,2020-03-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_14,25.7817659208262,3.2098963372495084,pino,2020-03-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_15,28.953903614457865,5.413889845094689,pino,2020-03-15,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_16,17.450000000000045,7.565765920826192,pino,2020-03-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_17,25.0266402753873,6.697084337349429,pino,2020-03-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_18,27.721091222031017,6.76913253012051,pino,2020-03-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_19,27.908499139414836,5.7457796901893605,pino,2020-03-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_20,29.480037865748752,5.541149674620413,pino,2020-03-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_21,25.502993492407846,,pino,2020-03-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_22,25.562966101694933,3.480283400809756,pino,2020-03-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_23,22.15734417344177,,pino,2020-03-23,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_24,21.253298429319408,8.342849344978191,pino,2020-03-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_25,27.679796901893315,6.8207882960413375,pino,2020-03-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_26,29.814419965576622,9.83023407917387,pino,2020-03-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_27,23.50287952458135,9.870654044750463,pino,2020-03-27,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_28,18.647048249763525,6.0329945222154935,pino,2020-03-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_29,21.946220309810705,4.1268674698795405,pino,2020-03-29,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_30,22.68520137693635,2.945104991394183,pino,2020-03-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_03_31,22.68887640449441,5.982654044750451,pino,2020-03-31,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_01,23.42955938037868,4.307576592082643,pino,2020-04-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_02,27.098516351118796,4.418055077452701,pino,2020-04-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_03,25.349522776572705,5.1544468546638065,pino,2020-04-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_04,21.842172117039627,5.305586919105028,pino,2020-04-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_05,,2.800519793459583,pino,2020-04-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_06,20.853779690189366,-0.07302925989670259,pino,2020-04-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_07,23.868609294320162,2.6271979345955563,pino,2020-04-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_08,27.764678141135995,4.507314974182472,pino,2020-04-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_09,25.513208261617933,6.956154905335665,pino,2020-04-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_10,23.088329718004367,8.914253098499707,pino,2020-04-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_11,18.397228915662684,3.5103515821195685,pino,2020-04-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_12,16.475284064665157,0.890137693631696,pino,2020-04-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_13,19.07129979035642,0.602061962134282,pino,2020-04-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_14,,,pino,2020-04-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_15,,,pino,2020-04-15,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_16,13.328974358974394,6.411193058568359,pino,2020-04-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_17,,,pino,2020-04-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_18,20.04380597014929,10.872863202545089,pino,2020-04-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_19,,,pino,2020-04-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_20,13.354269801980228,2.6815878916622666,pino,2020-04-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_21,16.606972477064264,0.6099086757991155,pino,2020-04-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_22,20.837938037865783,1.2669173859433074,pino,2020-04-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_23,12.13760070052542,,pino,2020-04-23,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_24,,5.293677811550168,pino,2020-04-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_25,,4.66751178133839,pino,2020-04-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_26,,3.4655555555555795,pino,2020-04-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_27,10.695550351288082,3.8782321187584463,pino,2020-04-27,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_28,10.340118343195298,5.626550424128215,pino,2020-04-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_29,16.27013080895012,1.7555490533563078,pino,2020-04-29,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_04_30,17.6493459552496,2.4749891540130506,pino,2020-04-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_01,17.042861952861987,2.6001760889712986,pino,2020-05-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_02,14.789622997172506,,pino,2020-05-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_03,,4.294459591041901,pino,2020-05-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_04,10.34879440258345,-0.21517281105987393,pino,2020-05-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_05,14.080877192982491,1.091576592082644,pino,2020-05-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_06,14.357476764199685,-1.3193012048192454,pino,2020-05-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_07,,3.5354044750430575,pino,2020-05-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_08,8.650800000000052,,pino,2020-05-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_09,9.200871033085777,3.3826633785450455,pino,2020-05-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_10,7.159945810754516,,pino,2020-05-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_11,,1.5324124881741041,pino,2020-05-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_12,8.422792706334002,-0.13355123674909072,pino,2020-05-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_13,8.645195227765756,0.9660546014971676,pino,2020-05-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_14,,,pino,2020-05-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_15,8.29000000000002,3.2087187500000254,pino,2020-05-15,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_16,11.080841487279882,6.748969631236467,pino,2020-05-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_17,16.988083538083558,5.69663378545009,pino,2020-05-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_18,8.848090090090116,7.577903614457861,pino,2020-05-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_19,8.984175306314818,,pino,2020-05-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_20,6.444142259414246,-0.2162939297124264,pino,2020-05-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_21,7.479335430593817,-0.5366270430906015,pino,2020-05-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_22,8.18007228915666,-1.9581801537897856,pino,2020-05-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_23,,,pino,2020-05-23,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_24,13.2557624784854,2.0134745762712285,pino,2020-05-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_25,13.593442340791759,3.4410636833046686,pino,2020-05-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_26,16.94345986984819,7.037318416523259,pino,2020-05-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_27,12.145921908893738,4.784566010211557,pino,2020-05-27,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_28,,0.06545711592838943,pino,2020-05-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_29,3.030000000000013,-2.9310423452768397,pino,2020-05-29,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_30,7.414972239358451,-3.42513944223105,pino,2020-05-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_05_31,,-3.094906303236771,pino,2020-05-31,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_01,4.57606451612905,-1.5142965517241074,pino,2020-06-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_02,5.223666666666691,2.9961286956522026,pino,2020-06-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_03,7.4183924268502865,-1.02835638730673,pino,2020-06-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_04,9.859808306709297,-2.3041193595341736,pino,2020-06-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_05,4.96377192982459,,pino,2020-06-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_06,,,pino,2020-06-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_07,5.837851851851878,-0.8499380378657202,pino,2020-06-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_08,3.588704902867749,0.8350424559112023,pino,2020-06-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_09,3.9138901601830876,-0.6456911764705622,pino,2020-06-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_10,2.3100000000000023,0.9872341813438085,pino,2020-06-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_11,,-7.570482456140325,pino,2020-06-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_12,4.310000000000012,-0.2052120640904406,pino,2020-06-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_13,,,pino,2020-06-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_14,2.454751580849172,-1.8300963855421446,pino,2020-06-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_15,1.1857580398162637,-3.173340563991302,pino,2020-06-15,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_16,6.170000000000016,2.166115585030813,pino,2020-06-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_17,6.830000000000041,-6.534394618834045,pino,2020-06-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_18,2.137257304429814,,pino,2020-06-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_19,3.1102287968442113,,pino,2020-06-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_20,,,pino,2020-06-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_21,,-3.4030616509926537,pino,2020-06-21,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_22,,,pino,2020-06-22,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_23,3.9445523091423462,-1.3552238805969874,pino,2020-06-23,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_24,-0.6375359116021976,-2.6499999999999773,pino,2020-06-24,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_25,,-4.4961143330571325,pino,2020-06-25,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_26,,,pino,2020-06-26,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_27,,-9.08605304212166,pino,2020-06-27,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_28,-0.14999999999997726,,pino,2020-06-28,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_29,,,pino,2020-06-29,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_06_30,,,pino,2020-06-30,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_01,3.170000000000016,-10.555762711864372,pino,2020-07-01,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_02,3.5237627118644173,-3.3085576923076614,pino,2020-07-02,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_03,-3.569999999999993,2.1211404335532786,pino,2020-07-03,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_04,-0.9483184965380407,-5.940218370883855,pino,2020-07-04,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_05,-0.30816425120770263,,pino,2020-07-05,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_06,-0.9958440207971975,-7.477483648881213,pino,2020-07-06,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_07,,-9.056691203533278,pino,2020-07-07,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_08,-2.397633587786231,-5.513202267091718,pino,2020-07-08,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_09,,,pino,2020-07-09,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_10,-0.26699673558214015,,pino,2020-07-10,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_11,,,pino,2020-07-11,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_12,-0.9805471124619884,-0.0558297258297069,pino,2020-07-12,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_13,-1.346706045865151,-5.766316695352814,pino,2020-07-13,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_14,,-8.91348975545271,pino,2020-07-14,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_15,3.620551181102384,-2.5100857755539345,pino,2020-07-15,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_16,2.5720524017467445,0.09300433839481793,pino,2020-07-16,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_17,,,pino,2020-07-17,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_18,,-13.11901960784311,pino,2020-07-18,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_19,3.0074440052701275,-9.079425070688014,pino,2020-07-19,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2020_07_20,,-0.33204933586334606,pino,2020-07-20,Aqua,"{""type"":""MultiPoint"",""coordinates"":[]}"
