fecha,estepa,pino,mes,delta
2023-04-02,27.54054071246822,19.717056000493184,4,7.823484711975038
2023-04-03,24.69892811704838,20.005504302926024,4,4.6934238141223545
2023-04-04,23.229992189062443,20.466123000713687,4,2.7638691883487567
2023-04-05,22.451501393193876,20.193747187238593,4,2.2577542059552833
2023-04-06,21.67301059732531,19.9213713737635,4,1.75163922356181
2023-04-07,23.381613492269935,22.251906779661027,4,1.1297067126089075
2023-04-08,25.09021638721456,21.425575495932357,4,3.664640891282204
2023-04-09,18.15731004856697,15.247867646096491,4,2.9094424024704786
2023-04-10,16.925441192175775,14.947002547689284,4,1.9784386444864914
2023-04-11,15.693572335784584,14.646137449282076,4,1.0474348865025078
2023-04-12,16.28205973906335,13.69811852253558,4,2.5839412165277693
2023-04-13,17.541790712468224,12.017752151463023,4,5.5240385610052005
2023-04-14,17.765249660068648,14.584212116249876,4,3.1810375438187712
2023-04-15,18.355448473282472,15.420959024503846,4,2.934489448778626
2023-04-16,16.892691062937786,14.29843243782587,4,2.594258625111916
2023-04-17,12.171724623130148,9.097870308683126,4,3.073854314447022
2023-04-18,18.48995900367705,14.901078011484444,4,3.588880992192607
2023-04-19,24.80819338422395,20.70428571428576,4,4.103907669938192
2023-04-20,21.62738420092121,18.8905604322277,4,2.736823768693508
2023-04-21,24.57101871101874,20.89933081998118,4,3.6716878910375605
2023-04-22,20.456561704834638,17.119712597803254,4,3.3368491070313837
2023-04-23,19.70105496105321,17.561332367659965,4,2.1397225933932447
2023-04-24,21.76852047613341,18.221287435456137,4,3.5472330406772734
2023-04-25,20.360786955623972,16.962289156626536,4,3.398497798997436
2023-04-26,18.953053435114533,15.703290877796936,4,3.249762557317597
2023-04-27,10.454855875831514,9.221463279955865,4,1.2333925958756495
2023-04-28,8.937039549404929,7.197620184437035,4,1.739419364967894
2023-04-29,7.419223222978342,5.173777088918206,4,2.2454461340601357
2023-04-30,5.901406896551756,3.149933993399378,4,2.751472903152378
2023-05-01,7.903522716101428,5.837242188842718,5,2.0662805272587095
2023-05-02,10.257569803141838,8.582376348281288,5,1.6751934548605494
2023-05-03,10.688831347387746,8.534312870421548,5,2.1545184769661976
2023-05-04,-1.2299999999999611,10.407738768572745,5,-4.036344620820514
2023-05-05,13.912366159317132,12.281164666723942,5,1.6312014925931901
2023-05-06,14.841599872773566,12.88275731497421,5,1.9588425577993558
2023-05-07,13.89829198473285,11.884774526678171,5,2.013517458054679
2023-05-08,10.83027693606105,8.601404717597978,5,2.2288722184630725
2023-05-09,10.393923817124284,8.315666354141504,5,2.07825746298278
2023-05-10,9.957570698187515,8.02992799068503,5,1.9276427075024856
2023-05-11,9.521217579250749,7.744189627228557,5,1.777027952022192
2023-05-12,8.142915148006894,8.790707952300437,5,-0.6477928042935428
